,ID,Ingredients
1914,1437929924,"['egg substitute', 'egg yolks', 'evaporated skim milk', 'port wine', 'skim milk', 'sugar plus', 'sugar', 'vanilla']"
1915,1438401527,"['tofu', 'precooked vegetable noodles', 'oyster sauce', 'soy bean paste', 'soy sauce', 'sugar', 'vinegar', 'pepper', 'broccoli', 'bell pepper', 'carrot', 'roasted onions', 'garlic cloves', 'eggs', 'sriracha', 'vegetable oil']"
1916,1441413812,"['butter', 'all purpose flour', 'cocoa powder', 'baking soda', 'baking powder', 'salt', 'brown dark sugar', 'sugar', 'vanilla extract', 'coffee granules', 'eggs', 'zucchini', 'overripe banana', 'bittersweet chocolate chips', 'confectioners sugar optional']"
1917,1441624622,"['blueberries', ' crepes', 'feta cheese', 'raspberries', 'raspberry fruit spread']"
1918,1442624086,"['milk', 'sugar', 'vanilla extract', 'egg yolks', 'milk yogurt', 'firmripe avocados', 'lemon juice', 'bittersweet chocolate', 'condensed milk']"
1919,1447187011,"['flavor concentrated beef broth', 'butter', 'flank steak', 'rosemary leaves', 'garlic', 'mushrooms', 'olive oil', 'shallot', 'water']"
1920,1450559329,"['mango', 'sugar', 'rum', 'lime juice', 'lime rind', 'vanilla ice cream']"
1921,1451974484,"['yeast', 'flour', 'rye flakes', 'ground flaxseed', 'amaranth grain', 'quinoa', 'soy flour', 'vital wheat gluten', 'skim milk powder', 'salt', 'warm water', 'honey']"
1922,1455269978,"['greek yogurt', 'egg whites', 'almond extract', 'pastry flour', 'baking soda', 'sugar', 'salt', 'cherries', 'pancake syrup']"
1923,1456107901,"['eggs', 'milk', 'cornmeal', 'chilli powder', 'cayenne powder', 'paprika', 'granulated garlic', 'catfish filets', 'olive oil', 'sea salt', 'pepper', 'mayonnaise', 'dill pickle', 'jalapeno chilies', 'scallion', 'pickle juice', 'lemon juice']"
1924,1456192127,"['banana', 'carrot', 'eggs', 'nonfat yogurt', 'sugar', 'brown dark sugar', 'vegetable oil', 'flour', 'pastry flour', 'baking soda', 'cinnamon', 'raisins']"
1925,1457928855,"['butter', 'cacao nibs', 'confectioners sugar', 'eggs', 'flour', 'kosher salt', 'pecans', 'vanilla bean paste', 'vanilla extract', 'vanilla sugar', 'water']"
1926,1459444726,"['flour', 'baking soda', 'salt', 'butter', 'sugar', 'eggs', 'lemon zest', 'nutmeg', 'vanilla extract', 'buttermilk']"
1927,1461526409,"['angel hair pasta', 'olive oil', 'half alarge onion', 'garlic cloves', 'kosher salt', 'zucchini', 'asparagus', 'cherry tomatoes', 'paprika', 'pepper', 'cayenne pepper', 'oregano leaves', 'rosemary', 'rice wine', 'water', 'flat parsley leaves']"
1928,1461589515,"['egg white', 'ground cinnamon', 'pecan halves', 'salt', 'water', 'sugar']"
1929,1462040392,"['chili dressing', 'bell pepper', 'barbecue seasoning', 'lettuce', 'bulb of onions', 'parmesan cheese', 'finger of plantain', 'shrimps', 'tomato', 'vegetable oil']"
1930,1462417172,"['chocolate sandwich cookies', 'butter', 'whipping cream', 'sugar', 'caramel sauce', 'pecans', 'vanilla pudding', 'milk', 'pumpkin puree', 'cinnamon']"
1931,1464333570,"['olive oil', 'butternut squash', 'quinoa', 'chicken stock', 'arugula', 'balsamic vinegar', 'goat cheese', 'salt', 'pepper', 'walnuts']"
1932,1466281070,"['butter', 'eggs', 'flour', 'jam', 'maple syrup', 'milk', 'cranberryorange relish', 'powdered sugar', 'salt', 'strawberries']"
1933,1468177384,"['sponge cake', 'brandy', 'peach halves', 'vanilla buttercream', 'whipping cream', 'almond', 'raspberries', 'sugar', 'lemon juice']"
1934,1468620357,"['chicken thighs', 'virgin olive oil', 'rosemary', 'sage', 'tarragon', 'salt', 'bell pepper', 'breadcrumbs', 'honey', 'vinegar']"
1935,1469578144,"['blackeyed beans', 'cayenne pepper', 'cilantro', 'corn tortillas', 'cornmeal', 'cumin', 'green onions', 'hot sauce', 'jalapeno', 'lime juice', 'lime', 'mayo', 'monterey jack cheese', 'olive oil', 'cabbage', 'tilapia', 'tomato']"
1936,1469658023,"['butter', 'onion', 'garlic', 'ears corn', 'flour', 'heavy cream', 'grits', 'jalapeo peppers', 'salt', 'pepper', 'eggs', 'cheddar cheese']"
1937,1470674666,"['baking powder', 'blackberries', 'butter', 'flour', 'milk', 'salt', 'sugar']"
1938,1470745807,"['active dry yeast', 'baking soda', 'bread flour', 'buttermilk', 'canola oil', 'golden syrup', 'halfandhalf', 'milk', 'powdered sugar', 'raspberries', 'strawberry jam', 'salt', 'semisweet chocolate chips', 'sugar', 'flour']"
1939,1471269696,"['ground turkey', 'olive oil', 'onion', 'carrot', 'celery stalks', 'garlic cloves', 'tomato', 'kidney beans', 'great northern beans', 'beef broth', 'pasta sauce', 'zucchini', 'seasoning blend', 'ground pepper or', 'penne pasta', 'parmesan cheese']"
1940,1472297807,"['avocado', 'olives', 'blackeyed beans', 'corn', 'enchilada sauce', 'cilantro', 'reduced fat cheddar cheese', 'rotisserie chicken', 'spaghetti squash']"
1941,1473933876,"['green beans', 'bacon', 'butter', 'brown dark sugar', 'garlic', 'soy sauce']"
1942,1475876131,"['vegetable oil', 'milk', 'heavy cream', 'vanilla bean paste', 'ginger tea bags', 'lemon juice', 'warm water', 'gelatin', 'granulated sugar', 'creme fraiche', 'lemon peel', 'lemon zest', 'sauce', 'blackberries', 'blueberries', 'golden brown sugar', 'brandy', 'ground ginger', 'ground cinnamon', 'cinnamon', 'panna cotta']"
1943,1478609997,"['ap flour', 'baking powder', 'cardamom', 'eggs', 'figs', 'heavy cream', 'navel oranges', 'salt', 'sugar', 'butter', 'vanilla extract', 'water']"
1944,1482894275,"['brussels sprouts', 'pancetta', 'garlic', 'olive oil', 'bread']"
1945,1483721536,"['all purpose flour', 'cocoa powder', 'cream cheese', 'cranberries', 'raisins', 'ground cinnamon', 'nutmeg', 'sugar', 'butter', 'walnuts']"
1946,1484253814,"['apple cider vinegar', 'pepper', 'sesame seeds', 'carrot', 'virgin olive oil', 'cabbage', 'kosher salt', 'mandarin', 'chicken breasts roasted', 'romaine lettuce', 'scallions', 'sesame oil', 'xylitol']"
1947,1485485056,"['baby beets', 'pepper', 'mint leaves', 'olive oil', 'rice vinegar', 'salt']"
1948,1487118472,"['baking powder', 'baking soda', 'bananas', 'blueberries', 'butter', 'buttermilk', 'eggs', 'brown dark sugar', 'sugar', 'sea salt', 'flour']"
1949,1488259769,"['all purpose flour', 'breadcrumbs', 'chili powder', 'eggs', 'garlic powder', 'mayonnaise', 'onion powder', 'sichuan pepper', 'salt', 'shrimps', 'sriracha sauce']"
1950,1489424389,"['balsamic vinegar', 'blueberries', 'brown dark sugar', 'canola oil', 'lime zest', 'to garnish parsley', 'bell pepper', 'pork chops', 'onion', 'salt']"
1951,1491327298,"['eggs', 'halfandhalf', 'garlic', 'spinach', 'onion', 'basil', 'cheddar cheese', 'feta cheese', 'salt', 'pepper']"
1952,1494846749,"['beef steak', 'butter', 'capers', 'wine', 'flour', 'garlic', 'ground pepper', 'lemon juice', 'lemon wedge', 'olive oil', 'parsley', 'salt']"
1953,1497962653,"['quinoa', 'portobello mushrooms', 'tofu', 'tomato', 'spinach', 'onion', 'garlic', 'oregano', 'basil', 'nutritional yeast', 'lemon juice', 'daiya vegan m zarella cheese', 'olive oil', 'balsamic vinegar', 'salt', 'pepper']"
1954,1502798675,"['water', 'tea bags', 'berries', 'pineapple juice', 'vanilla yogurt', 'ice cubes']"
1955,1502894748,"['virgin olive oil', 'garlic', 'variety of mushrooms', 'bell pepper', 'salt', 'wine', 'parsley']"
1956,1503969348,"['baking powder', 'cornstarch', 'cream', 'flour', 'nutella', 'salt', 'strawberries', 'sugar', 'reserve a bit of sugar and cream', 'vanilla']"
1957,1505337256,"['glaze', 'poached berries', 'blueberries', 'egg yolks', 'pastry', 'flour', 'icing sugar', 'lemon juice', 'lemon zest', 'puff pastry', 'ricotta', 'strawberries', 'caster sugar', 'vanilla extract', 'water']"
1958,1507140550,"['bananas', 'butter', 'sugar', 'eggs', 'vanilla', 'baking soda', 'salt', 'flour']"
1959,1509124567,"['bacon', 'cheese', 'condensed cream of mushroom', 'basil', 'fettuccine', 'ground pepper', 'mushrooms', 'oregano powder', 'peas']"
1960,1510640864,"['cream cheese', 'cream', 'chili powder', 'cumin', 'garlic', 'swanson premium chicken', 'cheddar cheese', 'tomato', 'green onions', 'cilantro', 'lettuce', 'burrito sized tortillas']"
1961,1511877016,"['olive oil', 'garlic cloves', 'leeks', 'meat stock', 'tomato puree', 'dayold country bread', 'basil leaves', 'salt', 'pepper', 'extra virgin olive oil to drizzle']"
1962,1514969753,"['blackberries', 'blueberries', 'lemonade concentrate', 'raspberries', 'strawberries', 'sugar', 'vanilla extract', 'milk']"
1963,1516622648,"['apple', 'onion', 'garlic', 'rosemary', 'lemon', 'raimondo sicilian lemon balsamic vinegar', 'seasoning', 'roasting chickens', 'stock']"
1964,1517032266,"['baking powder', 'eggs', 'lemon juice', 'lemon peel', 'powdered sugar', 'salt', 'sugar', 'butter']"
1965,1519510001,"['eggplant', 'garlic', 'bell pepper', 'olive oil', 'parsley', 'salt', 'salt', 'pepper', 'onion', 'zucchini']"
1966,1521996046,"['corn tortillas', 'blackeyed beans', 'onion', 'garlic', 'olive oil', 'chiles in adobo sauce', 'spinach', 'spinkle of basil and garlic sea salt', 'cherry tomatoes', 'feta cheese', 'cream', 'salsa']"
1967,1524266636,"['butter', 'baking apples', 'shallot', 'nutmeg', 'salt', 'pepper', 'sharp cheddar', 'puff pastry', 'eggs']"
1968,1527068666,"['cocoa powder', 'cornstarch', 'eggs', 'milk', 'salt', 'sugar', 'butter', 'vanilla extract']"
1969,1529264116,"['coconut yogurt', 'chocolate', 'maple syrup', 'smooth peanut butter', 'vanilla']"
1970,1530711609,"['bacon', 'barbecue sauce', 'butter', 'garlic cloves', 'grits', 'shrimp', 'salt', 'scallions', 'cheddar cheese', 'water']"
1971,1530806258,"['butter', 'buttermilk', 'wine', 'thyme', 'heavy cream', 'bell pepper', 'pork chops', 'salt', 'shallot', 'vegetable oil', 'garlic cloves']"
1972,1532585490,"['mung bean sprouts', 'bok choy', 'carrot', 'spaghetti', 'garlic', 'ginger', 'chicken breast', 'soy sauce', 'mushrooms', 'peanut oil', 'scallions', 'chicken breast']"
1973,1535099324,"['peaches', 'tomato', 'cucumber', 'shallot', 'virgin olive oil', 'champagne vinegar', 'basil', 'sea salt', 'pepper', 'water']"
1974,1537683825,"['baking powder', 'blueberries', 'butter', 'butter vanilla bakery emulsion', 'cream of tartar', 'eggs', 'flour', 'milk', 'salt', 'sugar']"
1975,1540765012,"['broccoli', 'chicken breast', 'flour', 'ginger', 'garlic', 'round steak', 'soy sauce', 'sugar']"
1976,1541159914,"['almond meal', 'baking powder', 'cocoa powder', 'eggs', 'ground flax seed', 'molasses', 'salt', 'sesame seeds', 'sorghum flour']"
1977,1541865670,"['biscuit type crackers', 'fig jam', 'prosciutto', 'peppercorns cracked']"
1978,1543219560,"['bay leaf', 'chili slit', 'cumin', 'ghee', 'ginger', 'lentils', 'very few onion', 'chili powder', 'rice', 'salt', 'tomato', 'turmeric little', 'water']"
1979,1543254980,"['flour', 'walnuts ground in food processor', 'baking powder', 'sugar', 'butter', 'eggs', 'vanilla', 'cherry gelatin']"
1980,1544619122,"['olives', 'cod fillets', 'parsley', 'parsley leaves', 'lemon juice', 'olive oil', 'tomato', 'potato', 'bell pepper', 'salt', 'a semismoked sausage']"
1981,1545549818,"['jamaican allspice', 'coconut milk', 'carrot', 'chicken breast', 'chicken breast', 'cilantro', 'coconut flakes', 'cumin', 'garlic cloves', 'great northern beans', 'brown rice', 'pineapple', 'sea salt', 'cream', 'thyme', 'onion', 'pepper']"
1982,1546449970,"['flour', 'baking powder', 'salt', 'basil', 'weight lite mozzarella cheese', 'olive oil', 'eggs', 'oat milk', 'sundried tomatoes', 'butter']"
1983,1551197862,"['cake flour', 'sugar', 'coffee granules', 'walnuts', 'salt', 'canola oil', 'water', 'raisins', 'powdered sugar']"
1984,1551368808,"['berries', 'maple syrup', 'old fashion oatmeal', 'almond meal', 'brown dark sugar', 'ground cinnamon', 'margarine']"
1985,1551807300,"['eggs', 'lemon pudding mix', 'lemon cake mix', 'lemonade concentrate', 'powdered sugar', 'cream', 'vegetable oil', 'water']"
1986,1552700154,"['blackeyed beans', 'pepper', 'chicken breast', 'cilantro', 'cumin', 'corn', 'garlic', 'kosher salt', 'lime', 'mexican cheese', 'olive oil', 'onion', 'orange', 'oregano', 'peppers', 'romaine lettuce', 'vinegar']"
1987,1554921040,"['bell pepper', 'pepper', 'parsley', 'garlic', 'garlic powder', 'capers plus tablespoons caper juice', 'lemon', 'onion', 'oregano', 'pepper flakes', 'salt', 'sugar', 'vinegar', 'zucchini']"
1988,1556925710,"['all purpose flour', 'eggs', 'lemon juice', 'lemon zest', 'fat milk', 'powdered sugar', 'salt', 'sugar', 'butter']"
1989,1556998938,"['avocado', 'bread', 'mozzarella', 'butter', 'tomato']"
1990,1558986350,"['carrot', 'orange', 'ginger', 'ground turmeric', 'honey']"
1991,1560748025,"['vegan heavy cream and', 'sugar', 'vegan cream', 'marshmallows', 'clementine orange segents', 'pineapple', 'coconut', 'pecans', 'maraschino cherries']"
1992,1564223141,"['butter leaf lettuce', 'carrot', 'ginger', 'hoisin sauce', 'garlic lime hoisin sauce', 'jicama', 'lime', 'bell pepper', 'rice paper', 'vegetarian spring roll', 'thai basil', 'sriracha']"
1993,1565996295,"['water', 'milk', 'olive oil', 'salt', 'cornmeal', 'pancetta', 'shallot', 'garlic', 'cheese such as gorgonzola', 'baby spinach', 'bright colored bell pepper', 'pignoli']"
1994,1567087934,"['eggs', 'honey', 'sugar', 'natural yogurt', 'flour', 'baking powder', 'butter']"
1995,1572260578,"['butter', 'chicken stock', 'cooking oil', 'eggs', 'flour', 'ground nutmeg', 'gruyere cheese', 'parmesan cheese', 'parsley', 'ricotta', 'salt', 'salt', 'pepper']"
1996,1572733866,"['dijon mustard', 'gruyere cheese', 'heavy cream', 'olive oil', 'pork chops', 'salt', 'pepper', 'butter']"
1997,1572948808,"['pepper', 'chicken breast', 'cumin', 'lime juice', 'lemon juice', 'oregano', 'salt', 'sugar', 'onion', 'vinegar', 'water']"
1998,1573182285,"['basmati rice', 'brown dark sugar', 'fish sauce', 'lime juice', 'bell pepper', 'salt', 'chicken breast', 'coconut milk', 'vegetable oil', 'curry paste']"
1999,1573264028,"['surimi crab sticks', 'basil', 'parsley', 'garlic', 'olive oil', 'parmesan cheese', 'pasta', 'pepper', 'tomato', 'rice wine', 'salmon fillets', 'salt', 'sugar', 'tomato puree']"
2000,1576693303,"['doubleacting baking powder', 'blueberries', 'firmly brown sugar', 'cinnamon', 'cornstarch', 'flour', 'granulated sugar', 'lemon juice', 'salt', 'butter', 'whipping cream']"
2001,1577025098,"['basmati rice', 'butter', 'eggs', 'flour', 'cilantro', 'lime juice', 'lime', 'mango', 'onion', 'orange juice', 'panko breadcrumbs', 'bell pepper', 'rockfish', 'salt', 'pepper', 'serrano chile', 'coconut', 'vegetable oil', 'water']"
2002,1577120084,"['butter', 'eggs', 'lemon zest', 'almond flour', 'caster sugar', 'flour', 'lemon juice', 'lemon', 'powdered sugar']"
2003,1579470502,"['breadcrumbs', 'cherry tomatoes', 'eggs', 'garlic powder', 'ground elk meat', 'hawaiian rolls', 'mozzarella', 'pancetta', 'salt', 'pepper', 'teriyaki sauce', 'grain mustard', 'worcestershire sauce']"
2004,1581298373,"['round eggplant', 'tomato', 'cheese slices', 'basil and oregano leaves']"
2005,1582053848,"['oreo cookies cups', 'cream cheese', 'semi baking chocolate', 'candy corn', 'candy eyes', 'icing']"
2006,1584415848,"['butter to grease the ramekins', 'butternut squash', 'cinnamon', 'egg whites', 'egg yolks', 'ground ginger', 'heavy cream', 'nutmeg', 'splash of vanilla extract', 'milk']"
2007,1584441034,"['cilantro', 'garlic', 'when you are ready to grill', 'ground chipotle pepper', 'lime juice', 'lime zest', 'olive oil', 'skirt steak']"
2008,1585162728,"['heavy cream', 'pumpkin spice cookies', 'salt', 'sugar', 'vanilla', 'milk']"
2009,1586517228,"['bonelessskinless chicken breasts', 'blackeyed beans', 'corn', 'chilli', 'tomato', 'chili powder', 'cilantro', 'bell pepper', 'green onion', 'olive oil', 'onion', 'water']"
2010,1586978790,"['walnut halves', 'watermelon', 'feta cheese', 'mint', 'nigella seeds']"
2011,1587037461,"['water', 'medjool dates', 'brandy', 'strongbrewed coffee', 'dutchprocess cocoa powder', 'flour', 'salt', 'ground cinnamon', 'butter', 'darkbrown sugar', 'eggs', 'baking soda', 'bittersweet chocolate', 'cream']"
2012,1588896704,"['portobello mushrooms', 'curry powder', 'basil leaves', 'eggplants', 'spinach', 'heavy cream', 'montery jack cheddar cheese mix', 'jalapenos', 'marinara sauce', 'salt', 'pepper', 'sweet potatoes', 'vegetable cooking oil']"
2013,1588967816,"['tilapia', 'flour tortillas', 'cilantro', 'lime', 'iceberg lettuce', 'tomato', 'onion', 'breadcrumbs', 'creole seasoning', 'lard']"
2014,1589181282,"['bacon', 'baking powder', 'butter', 'eggs', 'flour', 'maple syrup', 'milk', 'salt', 'sugar', 'cornmeal']"
2015,1589958168,"['butter', 'xocai healthy chocolate nuggets', 'graham cracker crumbs', 'peanut butter', 'powdered sugar']"
2016,1590311227,"['some bread crumbs', 'rounds goat cheese', 'grapes', 'lemon juice', 'olive oil', 'pepper', 'salad greens', 'salt', 'pepper', 'shallot', 'walnut oil', 'walnuts']"
2017,1590724985,"['chuck roast', 'salt', 'pepper', 'vegetable oil', 'onion', 'baby carrots', 'celery stalks', 'beer', 'thyme', 'beef stock', 'worcestershire sauce']"
2018,1592282054,"['agave nectar', 'almond milk', 'chia seeds', 'cocoa powder', 'nonfat greek yogurt', 'oatmeal', 'strawberries']"
2019,1593302723,"['duncan hines classic decadent cake mix', 'eggs', 'butter', 'water', 'chocolate chips']"
2020,1594173701,"['carrot', 'chicken breast', 'cider vinegar', 'cornstarch', 'cornstarch', 'edamame', 'eggs', 'flour', 'onion', 'pineapple juice', 'soy sauce', 'sugar', 'vegetable oil', 'water']"
2021,1594631134,"['baking powder', 'brown dark sugar', 'eggs', 'egg white', 'flour', 'food coloring', 'icing sugar', 'lemon juice', 'unshelled pistachios', 'cream', 'butter']"
2022,1594908859,"['ears of corn', 'garlic powder', 'lemon juice', 'milk', 'chicken breast', 'onion powder', 'orzo', 'panko', 'paprika', 'parmesan cheese', 'parsley', 'pepper', 'rotisserie chicken', 'mozzarella cheese', 'tomato', 'zucchini']"
2023,1595133655,"['crossing over quintessential american desserts', 'chocolate', 'butter', 'sugar', 'salt', 'eggs', 'ap flour', 'cocoa', 'bacon']"
2024,1595790522,"['chili flakes', 'edamame', 'flatleaf parsley', 'garlic', 'ground coriander', 'ground cumin', 'kosher salt', 'lemon', 'lemon zest', 'olive oil', 'tahini', 'water']"
2025,1597154991,"['pie crusts', 'sugar', 'flour', 'vanilla extract', 'blackberries preferred is ok too', 'butter into pieces', 'eggs']"
2026,1597839705,"['strips', 'butter', 'canola oil', 'carrot', 'chicken pte', 'chicken stock', 'eggs', 'ice water', 'onion', 'pepper', 'flour', 'salt', 'sponge cake mix', 'spring onion', 'sugar', 'vanilla extract', 'ovalette']"
2027,1598356672,"['half and half', 'mascarpone', 'sugar', 'vanilla', 'powdered gelatin', 'orange zest', 'raspberries', 'orange juice', 'confectioners sugar']"
2028,1602141518,"['baking powder', 'driscolls blueberries', 'eggs', 'flour', 'lemon zest', 'milk', 'partskim ricotta', 'salt', 'sugar', 'vanilla extract']"
2029,1607576858,"['eggs', 'flour', 'milk', 'pan drippings from roast beef preferably', 'salt']"
2030,1611124649,"['asparagus stalks', 'bacon', 'eggs', 'heavy cream', 'onion', 'parmesan cheese', 'pepper', 'salt']"
2031,1613865757,"['cranberries', 'grand marnier', 'orange juice', 'karo syrup', 'sugar', 'tequila']"
2032,1618579919,"['optional rashers bacon', 'butter', 'cabbage', 'stems green onions', 'milk', 'parsley', 'pepper', 'potato', 'salt']"
2033,1619041968,"['butter', 'sugar', 'eggs', 'flour', 'baking powder', 'allspice', 'fruit', 'prune cut to pieces', 'walnut chop to pieces', 'rum', 'orange juice', 'orange zest', 'vanilla extract', 'line a square cake tin', 'line a cake tin']"
2034,1619915399,"['cherry tomatoes', 'feta cheese', 'capers', 'garlic cloves', 'cracked pepper', 'olive oil', 'basil', 'pork steaks', 'pesto rosso', 'cornflour', 'sea salt', 'pepper']"
2035,1620710024,"['all purpose flour', 'wheat flour', 'powdered sugar', 'vegetable oil', 'vinegar', 'coffee powder', 'cinnamon powder', 'baking soda', 'salt', 'vanilla essence', 'curd', 'strong coffee decoction']"
2036,1620745239,"['baking apples', 'baking powder', 'firmly brown sugar', 'butter', 'cream cheese', 'eggs', 'flour', 'granulated sugar', 'ground cinnamon', 'pecans', 'salt', 'vanilla extract']"
2037,1621365211,"['coconut cream', 'apricot brandy', 'rum', 'pineapple juice', 'orange juice', 'orange', 'pineapple']"
2038,1621381281,"['nineinch pie shell', 'olive oil', 'onion', 'garlic', 'chilli flakes', 'mushrooms', 'thyme', 'eggs', 'half and half cream', 'havarti cheese', 'salt', 'pepper']"
2039,1622730811,"['eggs', 'egg whites', 'milk', 'bread', 'onion', 'bell pepper', 'mushrooms', 'basil', 'bacon bits', 'olive oil', 'cheese']"
2040,1627124320,"['brown dark sugar', 'butter', 'cinnamon stick', 'eggs', 'espresso', 'flour', 'granulated sugar', 'heavy cream', 'kosher salt', 'milk', 'szechuan peppercorns', 'semisweet chocolate chips', 'chocolate', 'cocoa powder', 'vanilla extract']"
2041,1627785536,"['blueberries', 'chia seeds', 'maple syrup', 'water']"
2042,1629254043,"['cottage cheese', 'parmesan cheese', 'ketchup', 'brown dark sugar', 'jalapeno', 'parsley', 'milk', 'garlic', 'onion', 'ground cumin', 'salt', 'pepper', 'butter', 'cheddar cheese', 'style breadcrumbs', 'macaroni']"
2043,1634456452,"['bay leaf', 'carrot', 'celery root', 'garlic', 'beans', 'onion', 'pork hock', 'salt', 'pepper', 'vegetable cube']"
2044,1634795246,"['almond butter', 'apple juice', 'vanilla yogurt', 'grain granola', 'ground cinnamon', 'honey', 'ice cubes', 'maple syrup', 'milk', 'delicious apple']"
2045,1635635320,"['ground beef', 'onion', 'celery', 'garlic', 'thyme', 'worcestershire sauce', 'vegetable oil', 'vegetables', 'beef gravy', 'potato', 'parmesan cheese', 'salt', 'pepper']"
2046,1636275597,"['bourbon', 'pecans', 'powdered sugar', 'cocoa powder', 'vanilla wafer crumbs', 'plums']"
2047,1637719629,"['baking powder', 'chocolate chips', 'cinnamon', 'eggs', 'flour', 'oil', 'orange juice', 'salt', 'sugar', 'sanding sugar', 'yams in the oven until']"
2048,1639259475,"['you can use regular basil', 'boston lettuce', 'chilli peppers', 'fish sauce', 'coriander seeds', 'garlic', 'lime juice', 'mint leaves', 'bell pepper', 'rice vinegar', 'shrimp', 'spring roll wrappers', 'sugar', 'water', 'nuoc cham']"
2049,1639879057,"['agave', 'agave nectar', 'almond flour', 'berries', 'butter', 'cherries', 'coconut yogurt', 'flour', 'lemon juice', 'orange extract', 'tapioca flour', 'pastry flour']"
2050,1642143695,"['baby spinach', 'pepper', 'chicken breast', 'feta cheese', 'olive oil', 'bell pepper', 'wine vinegar', 'pc organics roasted garlic and herbs quinoa', 'salt', 'shallot', 'shiitake mushrooms']"
2051,1644315004,"['butternut squash', 'zucchini', 'tinkyada rice lasagna sheets', 'daiya wedge', 'sage leaves', 'earth balance coconut spread', 'brown rice flour', 'coconut milk', 'almond milk', 'kosher salt', 'pepper', 'thyme', 'ground cinnamon', 'ground nutmeg', 'ground sage', 'ground cayenne', 'arrowroot', 'water', 'olive oil', 'daiya']"
2052,1644470700,"['sesame oil', 'ginger', 'garlic', 'mushrooms', 'baby corns', 'green onions white part', 'size carrot', 'bell pepper', 'soy sauce', 'salt', 'sesame seeds']"
2053,1644726236,"['cherries', 'cornstarch', 'flour', 'granulated sugar', 'whipping cream', 'lemon juice', 'pecans', 'turbinado sugar', 'butter', 'vanilla extract', 'plus water']"
2054,1647991149,"['banana', 'cherries', 'coconut milk', 'hemp milk', 'vanilla']"
2055,1649313189,"['brown dark sugar', 'butter', 'butterscotch pudding', 'pecans', 'richs rolls']"
2056,1650299724,"['pepper', 'chicken breast', 'lime juice', 'purple onion', 'salsa', 'taco seasoning']"
2057,1653309841,"['butter', 'chicken breast', 'cream of chicken soup', 'cream of mushroom soup', 'tomatoes and chilis', 'flour tortillas', 'mexican cheddar jack cheese', 'onion']"
2058,1654916309,"['chaat masala', 'brown lentils', 'tomato', 'cauliflower', 'garlic cloves', 'onion', 'peas', 'yogurt', 'masala molida', 'tomato paste', 'vegetable oil']"
2059,1658969550,"['cream cheese', 'eggs', 'gingersnaps', 'lemon juice', 'lemon zest', 'salt', 'cream', 'sugar', 'butter']"
2060,1659528842,"['avocado', 'pepper', 'blackeyed beans', 'tomato', 'chili powder', 'quinoa', 'cumin', 'verde enchilada sauce', 'cilantro', 'green onion tops', 'roma tomato', 'salt', 'cheese', 'chicken breast', 'corn']"
2061,1659793118,"['garlic cloves', 'ponzu sauce', 'portobello mushrooms', 'salt', 'pepper', 'scallops', 'shallot', 'soy sauce']"
2062,1660353968,"['frying chicken parts', 'mushrooms', 'butter', 'olive oil', 'salt', 'ground pepper', 'wine', 'heavy cream']"
2063,1662882116,"['blackeyed beans', 'canola oil', 'applesauce', 'eggs', 'egg yolks', 'sugar', 'cocoa', 'espresso powder', 'semisweet chocolate', 'butter', 'vanilla extract', 'salt', 'flour', 'walnuts']"
2064,1663468888,"['butter', 'garlic', 'chicken breast', 'cumin', 'coriander', 'turmeric', 'onion', 'bell pepper', 'chillies', 'tomato', 'chicken breast', 'rice', 'chili powder', 'salt', 'onion powder', 'cheese']"
2065,1663789521,"['basil and basil sprig', 'tomato', 'garlic', 'sausages', 'mozzarella cheese', 'onion', 'oregano flakes', 'no boil lasagna noodles', 'pepper flakes', 'ricotta', 'salt', 'pepper']"
2066,1664520500,"['balsamic vinegar', 'chicken breast', 'mozzarella cheese', 'basil olive oil', 'tomato']"
2067,1665911689,"['chicken breast', 'flour', 'eggs', 'breadcrumbs', 'olive oil', 'tomato paste', 'avocado', 'parmesan cheese', 'salad to serve']"
2068,1665986319,"['bacon cubes', 'dijon mustard', 'parsley', 'lemon juice', 'olive oil', 'charlotte potato', 'salt', 'pepper', 'spring onion']"
2069,1666179592,"['cannellini beans', 'garlic', 'basil', 'lime zest', 'lime juice', 'olive oil', 'water', 'salt', 'pepper']"
2070,1666780863,"['lime juice', 'lime wedges', 'rum', 'maple syrup']"
2071,1666905389,"['venison stew meat', 'water', 'potato', 'onion', 'baby carrots', 'celery', 'mushrooms', 'bell pepper', 'flour and tbsp', 'beef bouillon']"
2072,1668210648,"['beijing cabbage', 'tomato', 'gloves garlic', 'salt', 'sugar', 'ketchup', 'water']"
2073,1668881006,"['banana', 'graham cracker crumbs', 'ice cubes', 'lemon juice', 'coconut milk', 'strawberry rhubarb compote', 'strawberries', 'vanilla extract']"
2074,1669206170,"['bay leaf', 'rosemary', 'garlic', 'olive oil', 'onion', 'salt', 'water', 'beans']"
2075,1669553551,"['butter', 'brown dark sugar', 'sugar', 'eggs', 'vanilla', 'spiced apple butter', 'flour', 'baking soda', 'fine sea salt', 'rolled oats', 'brown sugar and cinnamon oatmeal', 'toffee chips']"
2076,1674180855,"['arnkha msc caviar substitute', 'baby beets', 'bay leaf', 'pepper', 'virgin olive oil', 'fennel', 'lemon juice', 'salmon fillets', 'tarragon stalks', 'tarragon leaves', 'watercress', 'white wine']"
